,DY,EBITG,EV2EBITDA,M2B,MOMENTUM,PB,PE,PF,PS,RETURN,days
65586,4.1284,12.331,10.288,4.9024,0.18815,2.2245,6.6196,9.898,1.2171,-0.0076638,1
65587,4.0968,12.331,10.362,4.9403,0.22754000000000002,2.2416,6.6707,9.9745,1.2265,-0.0059941000000000005,2
65588,4.1037,12.331,10.345999999999998,4.9319999999999995,0.21197,2.2379,6.6595,9.9577,1.2244,0.006444,3
65589,4.1551,12.331,10.227,4.871,0.21503000000000003,2.2102,6.5772,9.8346,1.2093,0.008548700000000001,4
65590,4.1637,12.331,10.207,4.8609,0.1989,2.2056,6.5635,9.8141,1.2068,0.014328,5
65591,4.1876,12.331,10.152000000000001,4.8332,0.19029000000000001,2.193,6.5261,9.7582,1.1999,0.0060626000000000005,6
65628,1.4603,-5.6338,7.1188,4.5454,0.17869000000000002,4.1331,16.493,16.435,3.8382,0.037268,1
65629,1.5147,-5.6338,6.7523,4.382,0.22789,3.9846,15.9,15.844000000000001,3.7002,0.042049,2
65630,1.5217,-5.6338,6.7072,4.3619,0.16899,3.9663,15.827,15.772,3.6833,0.098361,3
65631,1.6039,-5.6338,6.2054,4.1383,0.20526999999999998,3.763,15.015999999999998,14.963,3.4944,0.089102,4
65632,1.5904,-5.6338,6.2843,4.1735,0.12018,3.7949,15.142999999999999,15.09,3.5241,0.092389,5
65633,1.5952,-5.6338,6.2561,4.1609,0.061895000000000006,3.7835,15.097999999999999,15.045,3.5135,0.097026,6
65664,6.5285,-123.76,9.2336,2.6754,0.1059,1.9024,10.352,9.5586,0.7429,-0.0055229,1
65665,6.4924,-123.76,9.2799,2.6902,0.089546,1.913,10.409,9.6117,0.7471,0.026639999999999997,2
65666,6.7023,-123.76,9.0175,2.6059,0.082089,1.8531,10.083,9.3106,0.7237,0.049937,3
65667,6.8545,-123.76,8.8375,2.5481,0.056152,1.8119999999999998,9.8594,9.104,0.7076,0.065834,4
65668,6.9582,-123.76,8.7192,2.5101,0.026139,1.7849,9.7123,8.9682,0.6971,0.047897,5
65669,6.8411,-123.76,8.8529,2.5531,0.0021035,1.8155,9.8786,9.1217,0.7090000000000001,0.063033,6
65670,10.640999999999998,36.148,6.0702,1.1712,1.444,0.9174,6.6399,4.3494,0.5902,0.013072,1
65671,10.78,36.148,6.002000000000001,1.1561,1.3355,0.9056,6.5542,4.2932,0.5826,0.065285,2
65672,11.335999999999999,36.148,5.7466,1.0994,1.3918,0.8612,6.2329,4.0828,0.5539999999999999,0.082028,3
65673,11.514000000000001,36.148,5.6699,1.0824,1.2515,0.8479,6.1365,4.0196,0.5455,0.15028,4
65674,12.24,36.148,5.3804,1.0182,1.1782,0.7976,5.7724,3.7811,0.5131,0.1418,5
65675,12.15,36.148,5.4145,1.0257,1.031,0.8035,5.8152,3.8092,0.5169,0.15779,6
65724,1.8599,-22.726999999999997,5.0047,2.3106,1.4282,2.0986,6.1857,22.715,1.0063,-0.0069669,1
65725,1.8469,-22.726999999999997,5.0372,2.3268,1.4934,2.1134,6.2291,22.875,1.0134,0.028873000000000003,2
65726,1.9136,-22.726999999999997,4.8746,2.2458,1.4256,2.0397,6.0121,22.078000000000003,0.9781,0.078712,3
65727,2.0062,-22.726999999999997,4.6666,2.142,1.4409999999999998,1.9455,5.7344,21.058000000000003,0.9329,0.097538,4
65728,2.0413,-22.726999999999997,4.5929,2.1053,1.2132,1.9121,5.636,20.697,0.9169,0.12942,5
65729,2.1006,-22.726999999999997,4.4738,2.0458,1.1274,1.8581,5.4769,20.112000000000002,0.8909999999999999,0.12883,6
65760,2.2461,3330.0,10.277000000000001,2.9881,0.278,2.6212,20.04,9.4253,2.3593,0.029989,1
65761,2.3135,3330.0,9.9468,2.9011,0.30413,2.5449,19.457,9.1508,2.2906,0.051163,2
65762,2.3609999999999998,3330.0,9.7252,2.8427,0.28848,2.4936,19.065,8.9665,2.2445,0.090521,3
65763,2.4494,3330.0,9.3363,2.7401,0.25561999999999996,2.4036,18.377,8.6429,2.1635,0.1036,4
65764,2.4788,3330.0,9.2132,2.7076,0.20851999999999998,2.3751,18.159000000000002,8.5405,2.1379,0.12517999999999999,5
65765,2.5273,3330.0,9.0163,2.6557,0.22703,2.3296,17.811,8.3767,2.0968,0.12573,6
65796,0.2661,0.2347,9.1361,44.813,0.48249,36.914,11.302,8.6722,2.0871,0.013888999999999999,1
65797,0.2698,0.2347,9.0222,44.199,0.41928000000000004,36.409,11.147,8.5534,2.0585,0.015018,2
65798,0.2701,0.2347,9.0131,44.15,0.44118999999999997,36.368,11.134,8.5439,2.0562,0.050061,3
65799,0.2794,0.2347,8.7398,42.676,0.41541000000000006,35.154,10.763,8.2588,1.9876,0.09085499999999999,4
65800,0.2903,0.2347,8.4437,41.08,0.39258000000000004,33.84,10.36,7.9499,1.9132,0.08052000000000001,5
65801,0.2875,0.2347,8.5166,41.473,0.40266,34.163000000000004,10.459000000000001,8.0259,1.9315,0.12724000000000002,6
65820,7.2744,22.46,7.3316,2.8988,0.32293,2.1681,6.426,15.485,1.8988,0.0093959,1
65821,7.3428,22.46,7.2586,2.8718,0.29586999999999997,2.1479,6.3662,15.341,1.8811,0.0025141,2
65822,7.2927,22.46,7.3119,2.8915,0.28383,2.1626,6.4099,15.446,1.8940000000000001,0.0083048,3
65823,7.3348,22.46,7.267,2.8749,0.24845,2.1502,6.3731,15.357000000000001,1.8832,0.028722,4
65824,7.4834,22.46,7.1126,2.8179,0.24298000000000003,2.1075,6.2466,15.052,1.8458,0.041760000000000005,5
65825,7.5782,22.46,7.0172,2.7826,0.26278,2.0812,6.1684,14.864,1.8227,0.05633200000000001,6
65838,7.068,-138.29,6.9548,3.0313,1.1542,2.5374,8.1094,7.8252,0.4173,0.07825800000000001,1
65839,7.6211,-138.29,6.5446,2.8113,1.1102,2.3532,7.5208,7.2572,0.387,0.073206,2
65840,7.5854,-138.29,6.5693,2.8245,1.0974,2.3643,7.5562,7.2914,0.3888,0.096649,3
65841,7.7511,-138.29,6.5215,2.7989,0.90428,2.3138,7.3947,7.1355,0.3805,0.16225,4
65842,8.2147,-138.29,6.227,2.6409,0.9605899999999999,2.1832,6.9773,6.7328,0.359,0.16699999999999998,5
65843,8.2483,-138.29,6.2069,2.6302,1.0181,2.1743,6.9489,6.7054,0.3576,0.21555,6
65844,3.9116,30.864,13.277000000000001,5.1194,0.00060147,4.0522,13.252,15.662,3.0172,0.01411,1
65845,3.9668,30.864,13.097999999999999,5.0481,-0.009967799999999999,3.9958,13.067,15.444,2.9752,0.0047261000000000004,2
65846,3.9301,30.864,13.216,5.0953,-0.0012610999999999998,4.0331,13.189,15.588,3.003,0.0098958,3
65847,3.9503,30.864,13.151,5.0692,-0.0099058,4.0125,13.122,15.508,2.9876,0.035304,4
65848,4.0497,30.864,12.838,4.9448,-0.0045122,3.9139999999999997,12.8,15.128,2.9143,0.040366,5
65849,4.0695,30.864,12.777999999999999,4.9207,-0.033607,3.895,12.738,15.054,2.9001,0.056303,6
65862,1.0947,124.4,8.0847,6.5889999999999995,1.2379,5.2832,19.633,108.47,1.3848,0.027031,1
65863,1.1242,124.4,7.9406,6.4156,1.2195,5.1442,19.116,105.61,1.3484,0.059088999999999996,2
65864,1.1593,124.4,7.7791,6.2214,1.2474,4.9884,18.538,102.42,1.3075,0.11962,3
65865,1.2256,124.4,7.4995,5.885,1.035,4.7187,17.535,96.87899999999999,1.2368,0.18307,4
65866,1.295,124.4,7.2372,5.5694,0.86008,4.4657,16.595,91.684,1.1705,0.18972999999999998,5
65867,1.3023,124.4,7.2112,5.5382,0.76857,4.4407,16.502,91.17,1.1640000000000001,0.22213000000000002,6
65868,1.035,-1069.9,6.7487,2.7529,2.4078,2.6231,25.096,19.523,0.4012,0.015508000000000001,1
65869,1.0511,-1069.9,6.6551,2.7109,2.2868,2.5831,24.712,19.224,0.395,0.025255,2
65870,1.0611,-1069.9,6.5977,2.6851,2.086,2.5585,24.476999999999997,19.042,0.3913,0.085565,3
65871,1.1236,-1069.9,6.2653,2.5359,1.7888,2.4164,23.118000000000002,17.984,0.3695,0.17681,4
65872,1.218,-1069.9,5.8272,2.3393,1.6543,2.229,21.325,16.589000000000002,0.3409,0.23781,5
65873,1.2811,-1069.9,5.5704,2.224,1.3759,2.1192,20.274,15.772,0.3241,0.27753,6
65922,0.0,-155.22,5.2722,0.9695,2.1298,0.9059999999999999,8.8215,12.289000000000001,0.9151,0.032239,1
65923,0.0,-155.22,5.1706,0.9392,2.0086,0.8778,8.5459,11.905,0.8865,0.051702,2
65924,0.0,-155.22,5.1122,0.9218,2.0046,0.8615,8.3878,11.684000000000001,0.8701,0.08605399999999999,3
65925,0.0,-155.22,5.0144,0.8927,1.7575,0.8343,8.1225,11.315,0.8426,0.12859,4
65926,0.0,-155.22,4.9014,0.8590000000000001,1.649,0.8028,7.8163,10.889000000000001,0.8108,0.14126,5
65927,0.0,-155.22,4.8695,0.8495,1.4925,0.7939,7.7296,10.767999999999999,0.8018,0.16902999999999999,6
65928,0.0,-5.8461,13.261,8.3779,0.2284,8.0137,18.703,19.926,7.0114,0.0029273000000000003,1
65929,0.0,-5.8461,13.22,8.3534,0.18569000000000002,7.9903,18.649,19.868,6.9909,0.023471000000000002,2
65930,0.0,-5.8461,12.944,8.1857,0.19239,7.8299,18.275,19.469,6.8506,0.046924,3
65931,0.0,-5.8461,12.642999999999999,8.0024,0.20035,7.6545,17.865,19.033,6.6972,0.068137,4
65932,0.0,-5.8461,12.380999999999998,7.8434,0.1694,7.5025,17.51,18.655,6.5641,0.059175,5
65933,0.0,-5.8461,12.49,7.9098,0.15827,7.566,17.659000000000002,18.813,6.6197,0.079436,6
65958,0.0,-24.761999999999997,14.798,1.9939,0.57401,1.9892,53.641000000000005,31.624000000000002,3.5041,0.010095,1
65959,0.0,-24.761999999999997,14.619000000000002,1.974,0.57029,1.9693,53.105,31.308000000000003,3.4691,0.050649,2
65960,0.0,-24.761999999999997,13.935,1.8978,0.48682,1.8933,51.056000000000004,30.1,3.3352,0.08275,3
65961,0.0,-24.761999999999997,13.429,1.8416,0.3711,1.8371,49.542,29.206999999999997,3.2363,0.12055,4
65962,0.0,-24.761999999999997,12.870999999999999,1.7794,0.38850999999999997,1.7752,47.87,28.221999999999998,3.1271,0.13324,5
65963,0.0,-24.761999999999997,12.692,1.7595,0.33254,1.7553,47.333999999999996,27.906,3.0921,0.13932,6
65970,0.0,13.302,8.8636,4.7424,0.27512,4.3185,15.512,12.026,2.9237,0.0076345,1
65971,0.0,13.302,8.7766,4.7065,0.21245,4.2857,15.394,11.935,2.9015,0.036531,2
65972,0.0,13.302,8.4589,4.5753,0.22218000000000002,4.1663,14.965,11.602,2.8206,0.041046,3
65973,0.0,13.302,8.4108,4.5555,0.15496,4.1482,14.9,11.552,2.8084,0.074781,4
65974,0.0,13.302,8.0646,4.4125,0.17144,4.018,14.433,11.189,2.7202,0.074251,5
65975,0.0,13.302,8.0699,4.4146,0.13219,4.02,14.44,11.195,2.7216,0.10387,6
66012,7.6154,-14.954,5.9342,4.6226,0.37616,3.383,9.0366,5.8798,1.3304,0.021647,1
66013,7.7803,-14.954,5.8206,4.5246,0.38682,3.3113,8.8451,5.7552,1.3022,0.027438,2
66014,7.8244,-14.954,5.791,4.4991,0.36564,3.2927,8.7952,5.7228,1.2948,0.020435,3
66015,7.7711,-14.954,5.8268,4.53,0.3595,3.3153,8.8556,5.7620000000000005,1.3037,0.028662,4
66016,7.8337,-14.954,5.7848,4.4938,0.37167,3.2887,8.7848,5.716,1.2933,0.046793,5
66017,7.9718,-14.954,5.6946,4.4159,0.35069,3.2318,8.6326,5.617000000000001,1.2709,0.046158,6
66030,3.8405,37.909,11.082,6.3004,0.12611,5.0183,12.134,17.508,1.6379,0.0057097,1
66031,3.8624,37.909,11.023,6.2647,0.12201,4.9898,12.065,17.409000000000002,1.6286,-0.0045875,2
66032,3.8228,37.909,11.129000000000001,6.3295,0.10985,5.0414,12.19,17.589000000000002,1.6454,-0.015022,3
66033,3.7828,37.909,11.239,6.3965,0.11905,5.0948,12.319,17.775,1.6628,-0.015366999999999999,4
66034,3.7815,37.909,11.242,6.3988,0.12130999999999999,5.0966,12.323,17.781,1.6634,0.005529600000000001,5
66035,3.8617,37.909,11.025,6.2658,0.13085,4.9907,12.067,17.412,1.6289,0.013105,6
66036,10.963,40.806,8.5887,10.719000000000001,0.1835,7.2339,5.2144,6.806,1.4509999999999998,0.0034722999999999998,1
66037,11.001,40.806,8.5666,10.681,0.16875,7.2088,5.1963,6.7824,1.446,-0.00058208,2
66038,10.957,40.806,8.5924,10.725,0.13879,7.2379999999999995,5.2174,6.8099,1.4519,0.020006,3
66039,11.183,40.806,8.4634,10.508,0.13758,7.0920000000000005,5.1121,6.6725,1.4226,0.028488,4
66040,11.275,40.806,8.4118,10.422,0.10446,7.0335,5.07,6.6175,1.4108,0.041461000000000005,5
66041,11.418,40.806,8.3344,10.292,0.098195,6.9459,5.0068,6.535,1.3933,0.040217,6
66042,9.513,-16.684,4.7512,1.6823,0.12907000000000002,1.2618,5.27,4.876,1.7141,0.028829,1
66043,9.7873,-16.684,4.6044,1.6352,0.10840999999999999,1.2264,5.1223,4.7394,1.6661,0.049463,2
66044,9.9836,-16.684,4.5043,1.6030000000000002,0.095193,1.2023,5.0216,4.6462,1.6333,0.041802,3
66045,9.9107,-16.684,4.541,1.6148,0.13377999999999998,1.2111,5.0586,4.6803,1.6453,0.045271,4
66046,9.9437,-16.684,4.5243,1.6094,0.15025,1.2071,5.0418,4.6648,1.6399,0.053689999999999995,5
66047,10.024,-16.684,4.4842,1.5966,0.12334,1.1975,5.0015,4.6276,1.6268,0.063686,6
66144,1.611,-101.34,18.03,4.2439,0.073024,3.5774,25.480999999999998,11.475999999999999,6.0286,0.0202,1
66145,1.6435,-101.34,17.586,4.1599,0.054054,3.5066,24.976,11.249,5.9093,0.012237999999999999,2
66146,1.6307,-101.34,17.759,4.1926,0.0017117,3.5342,25.173000000000002,11.338,5.9558,0.026969999999999997,3
66147,1.6544,-101.34,17.442,4.1325,-0.010756,3.4835,24.811999999999998,11.175,5.8703,0.041685,4
66148,1.6781,-101.34,17.133,4.0741,-0.054417999999999994,3.4343,24.461,11.017000000000001,5.7874,0.07458,5
66149,1.7311,-101.34,16.475,3.9494,-0.054719000000000004,3.3291,23.712,10.68,5.6102,0.082828,6
66222,0.4785,189.02,7.3801,2.5708,2.3254,2.1877,11.538,40.268,1.8042,0.00020340000000000004,1
66223,0.4786,189.02,7.3785,2.5703,2.3563,2.1872,11.536,40.26,1.8038,-0.0086756,2
66224,0.4743,189.02,7.4487,2.5933,2.0659,2.2068,11.639000000000001,40.621,1.82,-0.017005000000000003,3
66225,0.4703,189.02,7.5158,2.6153,1.7647,2.2255,11.738,40.965,1.8354,0.10280999999999998,4
66226,0.5277,189.02,6.649,2.3312,1.6071,1.9837,10.463,36.514,1.636,0.13674,5
66227,0.5439,189.02,6.4366,2.2616,1.5769,1.9245,10.15,35.424,1.5872,0.15709,6
66306,6.8851,4.6983,9.125,13.498,0.1944,9.5524,9.7137,9.5288,2.5368,-0.00045561,1
66307,6.882000000000001,4.6983,9.1286,13.504000000000001,0.15162,9.5567,9.7182,9.5331,2.5380000000000003,-0.0015944000000000002,2
66308,6.8741,4.6983,9.1378,13.519,0.16269,9.5676,9.7292,9.544,2.5409,-0.0027275,3
66309,6.8663,4.6983,9.1469,13.534,0.10181,9.5785,9.7403,9.5548,2.5438,0.013396000000000002,4
66310,6.9773,4.6983,9.0189,13.319,0.09787,9.4261,9.5853,9.4028,2.5033,-0.0034086,5
66311,6.8616,4.6983,9.1524,13.544,0.09392,9.585,9.7469,9.5614,2.5455,0.028597000000000004,6
66372,4.4053,62.286,7.0908,0.9132,0.97624,0.5059,4.7565,3.6452,0.2092,0.010104,1
66373,4.4498,62.286,7.0578,0.9041,0.92861,0.5009,4.7089,3.6087,0.2071,0.0,2
66374,4.4053,62.286,7.0908,0.9132,0.92065,0.5059,4.7565,3.6452,0.2092,0.04478,3
66375,4.6026,62.286,6.9493,0.8740000000000001,1.0148,0.4842,4.5526,3.489,0.2003,0.02339,4
66376,4.5084,62.286,7.0154,0.8923,0.91166,0.4944,4.6477,3.5619,0.2044,0.051068999999999996,5
66377,4.6302,62.286,6.9304,0.8688,0.9182799999999999,0.4813,4.5254,3.4681,0.1991,0.08526900000000001,6
66408,0.0,-1.3266,36.41,5.622000000000001,0.54346,5.6004,33.135999999999996,140.36,8.8158,-0.0044313,1
66409,0.0,-1.3266,36.593,5.647,0.5734,5.6253,33.283,140.99,8.855,0.0014859,2
66410,0.0,-1.3266,36.349000000000004,5.6136,0.5304,5.5921,33.086999999999996,140.16,8.8027,0.0074738,3
66411,0.0,-1.3266,36.105,5.5803,0.52594,5.5589,32.89,139.32,8.7504,0.0029761999999999996,4
66412,0.0,-1.3266,36.288000000000004,5.6053,0.50393,5.5838,33.038000000000004,139.95,8.7896,0.018566,5
66413,0.0,-1.3266,35.66,5.5195,0.50897,5.4983,32.532,137.81,8.6551,0.025206,6
66420,12.152000000000001,569.07,6.4567,1.9356,0.18450999999999998,1.3152,3.6329,4.4867,0.9451,0.0073304,1
66421,12.241,569.07,6.4171,1.9215,0.1642,1.3056,3.6064,4.454,0.9382,0.009802600000000002,2
66422,12.270999999999999,569.07,6.404,1.9168,0.15432,1.3025,3.5976,4.4432,0.9359,0.0041345,3
66423,12.203,569.07,6.4343,1.9276,0.14251,1.3098,3.6179,4.4682,0.9412,0.020305,4
66424,12.399000000000001,569.07,6.3486,1.8971,0.15053,1.2890000000000001,3.5606,4.3974,0.9263,0.037021,5
66425,12.602,569.07,6.2628,1.8665,0.15424000000000002,1.2683,3.5032,4.3266,0.9114,0.052389,6
66426,7.9662,39.406,7.2689,2.8513,0.022435,2.182,10.695,14.052,1.6394,0.0089514,1
66427,8.0375,39.406,7.197,2.826,0.028957999999999998,2.1627,10.6,13.927999999999999,1.6248,0.020628,2
66428,8.1305,39.406,7.1052,2.7937,0.048908999999999994,2.1379,10.479000000000001,13.767999999999999,1.6063,0.014500999999999998,3
66429,8.0817,39.406,7.1531,2.8106,0.06327200000000001,2.1508,10.542,13.852,1.6159,0.0079518,4
66430,8.0295,39.406,7.205,2.8288,0.05497899999999999,2.1648,10.610999999999999,13.942,1.6265,0.021653,5
66431,8.1387,39.406,7.0972,2.7909,0.024145,2.1358,10.468,13.755,1.6046,0.042118,6
66432,9.8664,-4.1311,5.2118,1.4862,0.29638000000000003,0.9885,7.2617,5.2365,0.7879999999999999,0.010990999999999999,1
66433,9.9748,-4.1311,5.1734,1.4701,0.25179,0.9777,7.1828,5.1796,0.7794,0.017197,2
66434,10.036,-4.1311,5.1521,1.4611,0.26433,0.9718,7.1389,5.148,0.7747,0.035865,3
66435,10.22,-4.1311,5.0895,1.4348,0.24344000000000002,0.9542,7.0103,5.0552,0.7607,0.047656,4
66436,10.337,-4.1311,5.0512,1.4186,0.23526,0.9435,6.9314,4.9983,0.7521,0.036294,5
66437,10.225,-4.1311,5.0881,1.4342,0.21664,0.9539,7.0074,5.0531,0.7604,0.059276999999999996,6
66450,2.4058,92.535,6.1089,2.0388,0.27833,1.5624,10.107000000000001,13.947000000000001,2.4425,-0.0032753,1
66451,2.3979,92.535,6.1284,2.0455,0.17486,1.5675,10.14,13.993,2.4505,0.006761100000000001,2
66452,2.4219999999999997,92.535,6.0691,2.0251,0.1191,1.5519,10.039,13.853,2.4261,0.033062,3
66453,2.4853,92.535,5.9194,1.9736,0.083749,1.5124,9.7836,13.501,2.3643,0.040435000000000006,4
66454,2.503,92.535,5.8788,1.9596,0.091176,1.5017,9.7143,13.405,2.3476,0.048695999999999996,5
66455,2.5229,92.535,5.8339,1.9441,0.11342999999999999,1.4898,9.6377,13.299000000000001,2.3291,0.088661,6
66462,4.0869,20.073,9.7168,4.8996,-0.021263999999999998,3.7802,12.136,14.022,2.2573,0.0032583,1
66463,4.1001,20.073,9.6891,4.8837,-0.006760899999999999,3.7680000000000002,12.097000000000001,13.975999999999999,2.25,0.0092835,2
66464,4.1247,20.073,9.6382,4.8546,0.01788,3.7455,12.025,13.892999999999999,2.2366,0.016957,3
66465,4.1561,20.073,9.5743,4.8179,0.010485,3.7172,11.934000000000001,13.788,2.2197,0.027963,4
66466,4.2011,20.073,9.4841,4.7663,0.0040258,3.6774,11.806,13.64,2.1959,0.030501999999999998,5
66467,4.2115,20.073,9.4638,4.7546,-0.013361000000000001,3.6684,11.777000000000001,13.607000000000001,2.1905,0.023674,6
66468,2.1395,11.475,7.3915,1.8639,0.31034,1.5891,12.093,22.205,1.6053,0.010061,1
66469,2.161,11.475,7.334,1.8454,0.22580999999999998,1.5732,11.972999999999999,21.984,1.5894,0.016824000000000002,2
66470,2.1755,11.475,7.2959,1.8331,0.27184,1.5628,11.892999999999999,21.838,1.5788,0.042231,3
66471,2.2299,11.475,7.1574,1.7884,0.26104,1.5247,11.603,21.305,1.5403,0.047577999999999995,4
66472,2.2413,11.475,7.1291,1.7793,0.21921,1.5169,11.544,21.197,1.5324,0.06414,5
66473,2.2767,11.475,7.0433,1.7516,0.2106,1.4933,11.364,20.866999999999997,1.5086,0.11168,6
66618,0.0,17.848,15.288,2.2934,-0.072587,2.2103,29.918000000000003,22.749000000000002,3.7815,-0.014681999999999999,1
66619,0.0,17.848,15.565999999999999,2.3276,-0.12942,2.2433,30.364,23.088,3.8378,-0.0085504,2
66620,0.0,17.848,15.449000000000002,2.3132,-0.09668500000000001,2.2294,30.176,22.945999999999998,3.8141,0.01231,3
66621,0.0,17.848,15.062000000000001,2.2656,-0.080584,2.1834,29.554000000000002,22.473000000000003,3.7355,0.018778,4
66622,0.0,17.848,14.945,2.2512,-0.12325,2.1696,29.366999999999997,22.33,3.7118,0.01231,5
66623,0.0,17.848,15.062000000000001,2.2656,-0.092351,2.1834,29.554000000000002,22.473000000000003,3.7355,0.08881599999999999,6
66624,0.0,44.723,12.344000000000001,8.0542,-0.35774,8.0148,27.645,11.788,1.7741,0.011255,1
66625,0.0,44.723,12.196,7.9653,-0.37595,7.9263,27.34,11.658,1.7545,0.010308,2
66626,0.0,44.723,12.207,7.9724,-0.36294,7.9334,27.365,11.669,1.7561,0.025848000000000003,3
66627,0.0,44.723,12.005,7.8514,-0.3706,7.8131,26.949,11.492,1.7294,0.026174,4
66628,0.0,44.723,12.002,7.8497,-0.39544,7.8113,26.943,11.489,1.7291,0.019704,5
66629,0.0,44.723,12.085999999999999,7.8995,-0.38924000000000003,7.8609,27.114,11.562000000000001,1.74,0.045748000000000004,6
66636,2.565,-10.162,8.5065,5.5795,0.062577,4.5653,11.623,11.37,3.1035,-0.001207,1
66637,2.5619,-10.162,8.5182,5.5862,0.058562,4.5708,11.637,11.384,3.1072,0.011006,2
66638,2.5932,-10.162,8.4017,5.5187,0.089049,4.5156,11.497,11.245999999999999,3.0697,0.020996,3
66639,2.6188,-10.162,8.3085,5.4647,0.10622000000000001,4.4714,11.384,11.136,3.0397,0.014730000000000002,4
66640,2.6027,-10.162,8.3668,5.4985,0.029327999999999996,4.499,11.455,11.205,3.0584,0.028193,5
66641,2.6373,-10.162,8.2425,5.4265,0.0082423,4.4401,11.305,11.058,3.0184,0.073127,6
66660,2.8052,-23.162,10.11,2.5447,0.48152,2.2741,16.955,15.525,1.0427,-0.021102000000000003,1
66661,2.7460000000000004,-23.162,10.21,2.5996,0.31390999999999997,2.3231,17.320999999999998,15.86,1.0651,-0.004499100000000001,2
66662,2.7925,-23.162,10.131,2.5562,0.35519,2.2843,17.032,15.595,1.0474,0.026044,3
66663,2.8782,-23.162,9.9922,2.4801,0.44035,2.2163,16.525,15.130999999999998,1.0162,0.016974,4
66664,2.8528,-23.162,10.033,2.5023,0.41085,2.2361,16.672,15.265999999999998,1.0253,0.056576999999999995,5
66665,2.9639,-23.162,9.8612,2.4085,0.3449,2.1523,16.047,14.694,0.9868,0.1758,6
66714,1.6669999999999998,-34.359,9.1561,3.7106,0.7569600000000001,3.2408,13.695,21.243000000000002,2.3506,0.044664999999999996,1
66715,1.7415,-34.359,8.7733,3.5519,0.70208,3.1022,13.109000000000002,20.335,2.2501,0.013508000000000001,2
66716,1.6896,-34.359,9.0368,3.6611,0.70216,3.1976,13.512,20.96,2.3193,0.015647,3
66717,1.6931,-34.359,9.0182,3.6534,0.74141,3.1908,13.484000000000002,20.916,2.3144,0.031422000000000005,4
66718,1.7194,-34.359,8.8833,3.5975,0.8333200000000001,3.142,13.277999999999999,20.596,2.279,0.041276,5
66719,1.7359,-34.359,8.8012,3.5635,0.8542299999999999,3.1123,13.152000000000001,20.401,2.2574,0.058835000000000005,6
66744,5.4395,-18.899,6.2386,2.9287,0.6309100000000001,2.0685,8.6981,5.431,1.3517,0.026992000000000002,1
66745,5.5863,-18.899,6.1136,2.8517,0.57565,2.0142,8.4695,5.2883,1.3162,0.013128,2
66746,5.5109,-18.899,6.1770000000000005,2.8908,0.5412100000000001,2.0417,8.5854,5.3606,1.3342,0.038042,3
66747,5.6464,-18.899,6.0643,2.8214,0.5451600000000001,1.9927,8.3794,5.232,1.3022,0.05076,4
66748,5.7156,-18.899,6.0088,2.7872,0.53971,1.9686,8.2779,5.1687,1.2864,0.04044,5
66749,5.6594,-18.899,6.0537,2.8149,0.54997,1.9881,8.3601,5.2199,1.2992,0.045877,6
66762,1.379,-108.22,24.91,1.9138,0.2029,1.6287,13.324000000000002,100.55,4.4789,0.01251,1
66763,1.3962,-108.22,24.59,1.8901,0.22366999999999998,1.6085,13.16,99.31299999999999,4.4236,0.033433,2
66764,1.4251,-108.22,24.072,1.8519,0.17617,1.5759999999999998,12.892999999999999,97.302,4.334,0.017353999999999998,3
66765,1.4029,-108.22,24.468000000000004,1.8811,0.20839000000000002,1.6009,13.097000000000001,98.84,4.4025,0.0059162,4
66766,1.3871,-108.22,24.756999999999998,1.9025,0.20235999999999998,1.6191,13.245999999999999,99.963,4.4526,0.022252,5
66767,1.4097,-108.22,24.346,1.8721,0.17919000000000002,1.5932,13.034,98.366,4.3815,0.035956999999999996,6
66774,9.0365,-5.8798,5.9248,2.0969,0.12922999999999998,1.3555,7.7966,4.7727,0.5626,0.0073565,1
66775,9.1029,-5.8798,5.9048,2.0816,0.12739,1.3456,7.7397,4.7378,0.5585,0.04547,2
66776,9.4473,-5.8798,5.8056,2.0057,0.12120999999999998,1.2965,7.4575,4.5651,0.5381,0.038919999999999996,3
66777,9.3881,-5.8798,5.8221,2.0183,0.091555,1.3047,7.5046,4.5939,0.5415,0.058113,4
66778,9.5616,-5.8798,5.7742,1.9817,0.083748,1.281,7.3684,4.5106,0.5317,0.064552,5
66779,9.6197,-5.8798,5.7586,1.9697,0.079171,1.2733,7.3239,4.4833,0.5285,0.06779500000000001,6
67002,2.45,-229.54,5.8634,1.2137,2.7960000000000003,1.1405,13.029000000000002,6.3648,0.2757,0.013508000000000001,1
67003,2.4831,-229.54,5.8025,1.1975,2.5311,1.1253,12.855,6.28,0.272,0.041384,2
67004,2.5514,-229.54,5.6817,1.1655,2.7710000000000004,1.0951,12.511,6.1119,0.2647,0.082351,3
67005,2.6518,-229.54,5.5154,1.1214,2.7464,1.0537,12.037,5.8806,0.2547,0.057935,4
67006,2.592,-229.54,5.6129,1.1472,2.4708,1.078,12.315,6.0163,0.2606,0.04534,5
67007,2.5611,-229.54,5.665,1.1611,2.2681,1.091,12.464,6.0888,0.2637,0.10289000000000001,6
67122,3.7072,-2.2461,7.9641,0.8931,0.15405,0.6648,18.072,2.522,0.9073,-0.021381,1
67123,3.628,-2.2461,8.0943,0.9126,0.14657,0.6793,18.467,2.5771,0.9271,-0.020669999999999997,2
